# Gives the time variation in efoi(t).
Time,mean,95% CI min,95% CI max,Simulated
22.250000,0.100000,0.100000,0.100000,0.100000
22.750000,0.100000,0.100000,0.100000,0.100000
23.250000,0.100000,0.100000,0.100000,0.100000
23.750000,0.100000,0.100000,0.100000,0.100000
24.250000,0.100000,0.100000,0.100000,0.100000
24.750000,0.100000,0.100000,0.100000,0.100000
25.250000,0.100000,0.100000,0.100000,0.100000
25.750000,0.100000,0.100000,0.100000,0.100000
26.250000,0.100000,0.100000,0.100000,0.100000
26.750000,0.100000,0.100000,0.100000,0.100000
27.250000,0.100000,0.100000,0.100000,0.100000
27.750000,0.100000,0.100000,0.100000,0.100000
28.250000,0.100000,0.100000,0.100000,0.100000
28.750000,0.100000,0.100000,0.100000,0.100000
29.250000,0.100000,0.100000,0.100000,0.100000
29.750000,0.100000,0.100000,0.100000,0.100000
30.250000,0.100000,0.100000,0.100000,0.100000
30.750000,0.100000,0.100000,0.100000,0.100000
31.250000,0.100000,0.100000,0.100000,0.100000
31.750000,0.100000,0.100000,0.100000,0.100000
32.250000,0.100000,0.100000,0.100000,0.100000
32.750000,0.100000,0.100000,0.100000,0.100000
33.250000,0.100000,0.100000,0.100000,0.100000
33.750000,0.100000,0.100000,0.100000,0.100000
34.250000,0.100000,0.100000,0.100000,0.100000
34.750000,0.100000,0.100000,0.100000,0.100000
35.250000,0.100000,0.100000,0.100000,0.100000
35.750000,0.100000,0.100000,0.100000,0.100000
36.250000,0.100000,0.100000,0.100000,0.100000
36.750000,0.100000,0.100000,0.100000,0.100000
37.250000,0.100000,0.100000,0.100000,0.100000
37.750000,0.100000,0.100000,0.100000,0.100000
38.250000,0.100000,0.100000,0.100000,0.100000
38.750000,0.100000,0.100000,0.100000,0.100000
39.250000,0.100000,0.100000,0.100000,0.100000
39.750000,0.100000,0.100000,0.100000,0.100000
40.250000,0.100000,0.100000,0.100000,0.100000
40.750000,0.100000,0.100000,0.100000,0.100000
41.250000,0.100000,0.100000,0.100000,0.100000
41.750000,0.100000,0.100000,0.100000,0.100000
42.250000,0.100000,0.100000,0.100000,0.100000
42.750000,0.100000,0.100000,0.100000,0.100000
43.250000,0.100000,0.100000,0.100000,0.100000
43.750000,0.100000,0.100000,0.100000,0.100000
44.250000,0.100000,0.100000,0.100000,0.100000
44.750000,0.100000,0.100000,0.100000,0.100000
45.250000,0.100000,0.100000,0.100000,0.100000
45.750000,0.100000,0.100000,0.100000,0.100000
46.250000,0.100000,0.100000,0.100000,0.100000
46.750000,0.100000,0.100000,0.100000,0.100000
47.250000,0.100000,0.100000,0.100000,0.100000
47.750000,0.100000,0.100000,0.100000,0.100000
48.250000,0.100000,0.100000,0.100000,0.100000
48.750000,0.100000,0.100000,0.100000,0.100000
49.250000,0.100000,0.100000,0.100000,0.100000
49.750000,0.100000,0.100000,0.100000,0.100000
50.250000,0.100000,0.100000,0.100000,0.100000
50.750000,0.100000,0.100000,0.100000,0.100000
51.250000,0.100000,0.100000,0.100000,0.100000
51.750000,0.100000,0.100000,0.100000,0.100000
52.250000,0.100000,0.100000,0.100000,0.100000
52.750000,0.100000,0.100000,0.100000,0.100000
53.250000,0.100000,0.100000,0.100000,0.100000
53.750000,0.100000,0.100000,0.100000,0.100000
54.250000,0.100000,0.100000,0.100000,0.100000
54.750000,0.100000,0.100000,0.100000,0.100000
55.250000,0.100000,0.100000,0.100000,0.100000
55.750000,0.100000,0.100000,0.100000,0.100000
56.250000,0.100000,0.100000,0.100000,0.100000
56.750000,0.100000,0.100000,0.100000,0.100000
57.250000,0.100000,0.100000,0.100000,0.100000
57.750000,0.100000,0.100000,0.100000,0.100000
58.250000,0.100000,0.100000,0.100000,0.100000
58.750000,0.100000,0.100000,0.100000,0.100000
59.250000,0.100000,0.100000,0.100000,0.100000
59.750000,0.100000,0.100000,0.100000,0.100000
60.250000,0.100000,0.100000,0.100000,0.100000
60.750000,0.100000,0.100000,0.100000,0.100000
61.250000,0.100000,0.100000,0.100000,0.100000
61.750000,0.100000,0.100000,0.100000,0.100000
62.250000,0.100000,0.100000,0.100000,0.100000
62.750000,0.100000,0.100000,0.100000,0.100000
63.250000,0.100000,0.100000,0.100000,0.100000
63.750000,0.100000,0.100000,0.100000,0.100000
64.250000,0.100000,0.100000,0.100000,0.100000
64.750000,0.100000,0.100000,0.100000,0.100000
65.250000,0.100000,0.100000,0.100000,0.100000
65.750000,0.100000,0.100000,0.100000,0.100000
66.250000,0.100000,0.100000,0.100000,0.100000
66.750000,0.100000,0.100000,0.100000,0.100000
67.250000,0.100000,0.100000,0.100000,0.100000
67.750000,0.100000,0.100000,0.100000,0.100000
68.250000,0.100000,0.100000,0.100000,0.100000
68.750000,0.100000,0.100000,0.100000,0.100000
69.250000,0.100000,0.100000,0.100000,0.100000
69.750000,0.100000,0.100000,0.100000,0.100000
70.250000,0.100000,0.100000,0.100000,0.100000
70.750000,0.100000,0.100000,0.100000,0.100000
71.250000,0.100000,0.100000,0.100000,0.100000
71.750000,0.100000,0.100000,0.100000,0.100000
72.250000,0.100000,0.100000,0.100000,0.100000
72.750000,0.100000,0.100000,0.100000,0.100000
73.250000,0.100000,0.100000,0.100000,0.100000
73.750000,0.100000,0.100000,0.100000,0.100000
74.250000,0.100000,0.100000,0.100000,0.100000
74.750000,0.100000,0.100000,0.100000,0.100000
75.250000,0.100000,0.100000,0.100000,0.100000
75.750000,0.100000,0.100000,0.100000,0.100000
76.250000,0.100000,0.100000,0.100000,0.100000
76.750000,0.100000,0.100000,0.100000,0.100000
77.250000,0.100000,0.100000,0.100000,0.100000
77.750000,0.100000,0.100000,0.100000,0.100000
78.250000,0.100000,0.100000,0.100000,0.100000
78.750000,0.100000,0.100000,0.100000,0.100000
79.250000,0.100000,0.100000,0.100000,0.100000
79.750000,0.100000,0.100000,0.100000,0.100000
80.250000,0.100000,0.100000,0.100000,0.100000
80.750000,0.100000,0.100000,0.100000,0.100000
81.250000,0.100000,0.100000,0.100000,0.100000
81.750000,0.100000,0.100000,0.100000,0.100000
82.250000,0.100000,0.100000,0.100000,0.100000
82.750000,0.100000,0.100000,0.100000,0.100000
83.250000,0.100000,0.100000,0.100000,0.100000
83.750000,0.100000,0.100000,0.100000,0.100000
84.250000,0.100000,0.100000,0.100000,0.100000
84.750000,0.100000,0.100000,0.100000,0.100000
85.250000,0.100000,0.100000,0.100000,0.100000
85.750000,0.100000,0.100000,0.100000,0.100000
86.250000,0.100000,0.100000,0.100000,0.100000
86.750000,0.100000,0.100000,0.100000,0.100000
87.250000,0.100000,0.100000,0.100000,0.100000
87.750000,0.100000,0.100000,0.100000,0.100000
88.250000,0.100000,0.100000,0.100000,0.100000
88.750000,0.100000,0.100000,0.100000,0.100000
89.250000,0.100000,0.100000,0.100000,0.100000
89.750000,0.100000,0.100000,0.100000,0.100000
90.250000,0.100000,0.100000,0.100000,0.100000
90.750000,0.100000,0.100000,0.100000,0.100000
91.250000,0.100000,0.100000,0.100000,0.100000
91.750000,0.100000,0.100000,0.100000,0.100000
92.250000,0.100000,0.100000,0.100000,0.100000
92.750000,0.100000,0.100000,0.100000,0.100000
93.250000,0.100000,0.100000,0.100000,0.100000
93.750000,0.100000,0.100000,0.100000,0.100000
94.250000,0.100000,0.100000,0.100000,0.100000
94.750000,0.100000,0.100000,0.100000,0.100000
95.250000,0.100000,0.100000,0.100000,0.100000
95.750000,0.100000,0.100000,0.100000,0.100000
96.250000,0.100000,0.100000,0.100000,0.100000
96.750000,0.100000,0.100000,0.100000,0.100000
97.250000,0.100000,0.100000,0.100000,0.100000
97.750000,0.100000,0.100000,0.100000,0.100000
98.250000,0.100000,0.100000,0.100000,0.100000
98.750000,0.100000,0.100000,0.100000,0.100000
99.250000,0.100000,0.100000,0.100000,0.100000
99.750000,0.100000,0.100000,0.100000,0.100000
100.250000,0.100000,0.100000,0.100000,0.100000
100.750000,0.100000,0.100000,0.100000,0.100000
101.250000,0.100000,0.100000,0.100000,0.100000
101.750000,0.100000,0.100000,0.100000,0.100000
102.250000,0.100000,0.100000,0.100000,0.100000
102.750000,0.100000,0.100000,0.100000,0.100000
103.250000,0.100000,0.100000,0.100000,0.100000
103.750000,0.100000,0.100000,0.100000,0.100000
104.250000,0.100000,0.100000,0.100000,0.100000
104.750000,0.100000,0.100000,0.100000,0.100000
105.250000,0.100000,0.100000,0.100000,0.100000
105.750000,0.100000,0.100000,0.100000,0.100000
106.250000,0.100000,0.100000,0.100000,0.100000
106.750000,0.100000,0.100000,0.100000,0.100000
107.250000,0.100000,0.100000,0.100000,0.100000
107.750000,0.100000,0.100000,0.100000,0.100000
108.250000,0.100000,0.100000,0.100000,0.100000
108.750000,0.100000,0.100000,0.100000,0.100000
109.250000,0.100000,0.100000,0.100000,0.100000
109.750000,0.100000,0.100000,0.100000,0.100000
110.250000,0.100000,0.100000,0.100000,0.100000
110.750000,0.100000,0.100000,0.100000,0.100000
111.250000,0.100000,0.100000,0.100000,0.100000
111.750000,0.100000,0.100000,0.100000,0.100000
112.250000,0.100000,0.100000,0.100000,0.100000
112.750000,0.100000,0.100000,0.100000,0.100000
113.250000,0.100000,0.100000,0.100000,0.100000
113.750000,0.100000,0.100000,0.100000,0.100000
114.250000,0.100000,0.100000,0.100000,0.100000
114.750000,0.100000,0.100000,0.100000,0.100000
115.250000,0.100000,0.100000,0.100000,0.100000
115.750000,0.100000,0.100000,0.100000,0.100000
116.250000,0.100000,0.100000,0.100000,0.100000
116.750000,0.100000,0.100000,0.100000,0.100000
117.250000,0.100000,0.100000,0.100000,0.100000
117.750000,0.100000,0.100000,0.100000,0.100000
118.250000,0.100000,0.100000,0.100000,0.100000
118.750000,0.100000,0.100000,0.100000,0.100000
119.250000,0.100000,0.100000,0.100000,0.100000
119.750000,0.100000,0.100000,0.100000,0.100000
120.250000,0.100000,0.100000,0.100000,0.100000
120.750000,0.100000,0.100000,0.100000,0.100000
121.250000,0.100000,0.100000,0.100000,0.100000
121.750000,0.100000,0.100000,0.100000,0.100000
122.250000,0.100000,0.100000,0.100000,0.100000
122.750000,0.100000,0.100000,0.100000,0.100000
123.250000,0.100000,0.100000,0.100000,0.100000
123.750000,0.100000,0.100000,0.100000,0.100000
124.250000,0.100000,0.100000,0.100000,0.100000
124.750000,0.100000,0.100000,0.100000,0.100000
125.250000,0.100000,0.100000,0.100000,0.100000
125.750000,0.100000,0.100000,0.100000,0.100000
126.250000,0.100000,0.100000,0.100000,0.100000
126.750000,0.100000,0.100000,0.100000,0.100000
127.250000,0.100000,0.100000,0.100000,0.100000
127.750000,0.100000,0.100000,0.100000,0.100000
128.250000,0.100000,0.100000,0.100000,0.100000
128.750000,0.100000,0.100000,0.100000,0.100000
129.250000,0.100000,0.100000,0.100000,0.100000
129.750000,0.100000,0.100000,0.100000,0.100000
130.250000,0.100000,0.100000,0.100000,0.100000
130.750000,0.100000,0.100000,0.100000,0.100000
131.250000,0.100000,0.100000,0.100000,0.100000
131.750000,0.100000,0.100000,0.100000,0.100000
132.250000,0.100000,0.100000,0.100000,0.100000
132.750000,0.100000,0.100000,0.100000,0.100000
133.250000,0.100000,0.100000,0.100000,0.100000
133.750000,0.100000,0.100000,0.100000,0.100000
134.250000,0.100000,0.100000,0.100000,0.100000
134.750000,0.100000,0.100000,0.100000,0.100000
135.250000,0.100000,0.100000,0.100000,0.100000
135.750000,0.100000,0.100000,0.100000,0.100000
136.250000,0.100000,0.100000,0.100000,0.100000
136.750000,0.100000,0.100000,0.100000,0.100000
137.250000,0.100000,0.100000,0.100000,0.100000
137.750000,0.100000,0.100000,0.100000,0.100000
138.250000,0.100000,0.100000,0.100000,0.100000
138.750000,0.100000,0.100000,0.100000,0.100000
139.250000,0.100000,0.100000,0.100000,0.100000
139.750000,0.100000,0.100000,0.100000,0.100000
